data_path,Datasets_concept_drift/synthetic_data/gradual_drift/agraw2_1_gradual_drift_0_noise_balanced_5.arff
encoding,target
fpr_mean,0.0
fpr_se,0.0
latency_mean,0.5
latency_se,0.0
num_runs,10
False,False,False,False,True,True,False
False,False,False,False,True,True,False
False,False,False,False,True,True,False
False,False,False,False,True,True,False
False,False,False,False,True,True,False
False,False,False,False,True,True,False
False,False,False,False,True,True,False
False,False,False,False,True,True,False
False,False,False,False,True,True,False
False,False,False,False,True,True,False
