data_path,Datasets_concept_drift/synthetic_data/gradual_drift/sea_1_gradual_drift_0_noise_balanced_05.arff
encoding,exclude
fpr_mean,0.0
fpr_se,0.0
latency_mean,0.38392857142857145
latency_se,0.04970263554458401
num_runs,84
False,False,False,False,False,False,False
False,False,False,False,True,False,False
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,False,False,False,False,False
False,False,False,False,False,False,False
False,False,True,True,True,True,True
False,False,False,False,True,False,False
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,False,False,True,True,True
False,False,False,False,False,False,False
False,False,False,False,False,False,False
False,False,False,False,True,False,False
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,False,False,False,False,False
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,False,False,False,False,False
False,False,False,False,False,False,False
False,False,False,False,False,False,False
False,False,False,False,False,False,False
False,False,True,True,True,True,True
False,False,False,False,True,True,False
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,False,False,True,False,False
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,False,False,True,True,False
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,False,False,True,True,False
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,False,False,False,False,False
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,False,False,False,False,False
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,False,False,False,True,False
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,False,False,False,False,False
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,False,False,True,True,False
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,True,True,True,True,True
False,False,False,False,False,False,False
False,False,True,True,True,True,True
False,False,True,True,True,True,True
